xi_t,deltaK_over_K0_0_001,deltaK_over_K0_0_005,deltaK_over_K0_0_01,deltaK_over_K0_0_05,deltaK_over_K0_0_1
178.4375,0.999117404034012,0.978188039486087,0.915808733735395,0.136251211682195,0.00321210171512217
178.75,0.999115863332679,0.978150365971883,0.915668083706439,0.135777881514503,0.00318010705379894
179.0625,0.999114322633723,0.978112693908621,0.915527455278533,0.135306195673087,0.00314843108050118
179.375,0.999112781937142,0.978075023296244,0.91538684844836,0.134836148445638,0.003117070620885
179.6875,0.999111241242937,0.978037354134698,0.915246263212604,0.13436773413969,0.00308602253222508
180,0.999109700551108,0.977999686423925,0.915105699567947,0.13390094708255,0.00305528370309973
180.3125,0.999108159861655,0.97796202016387,0.914965157511073,0.133435781621236,0.00302485105307908
180.625,0.999106619174578,0.977924355354477,0.914824637038667,0.132972232122401,0.00299472153241638
180.9375,0.999105078489876,0.977886691995691,0.914684138147415,0.132510292972269,0.00296489212174238
181.25,0.99910353780755,0.977849030087455,0.914543660834001,0.132049958576566,0.00293535983176275
181.5625,0.999101997127601,0.977811369629713,0.914403205095111,0.131591223360452,0.00290612170295852
181.875,0.999100456450027,0.977773710622411,0.914262770927434,0.131134081768454,0.00287717480528946
182.1875,0.999098915774828,0.977736053065491,0.914122358327654,0.130678528264398,0.00284851623790052
182.5,0.999097375102006,0.977698396958898,0.913981967292461,0.130224557331343,0.00282014312883107
182.8125,0.999095834431559,0.977660742302576,0.913841597818542,0.129772163471514,0.00279205263472711
183.125,0.999094293763489,0.97762308909647,0.913701249902586,0.129321341206234,0.00276424194055632
183.4375,0.999092753097794,0.977585437340523,0.913560923541281,0.128872085075858,0.002736708259326
183.75,0.999091212434474,0.977547787034679,0.913420618731318,0.128424389639709,0.0027094488318037
184.0625,0.999089671773531,0.977510138178884,0.913280335469386,0.127978249476011,0.00268246092624079
184.375,0.999088131114964,0.97747249077308,0.913140073752177,0.127533659181822,0.00265574183809866
184.6875,0.999086590458772,0.977434844817212,0.912999833576382,0.127090613372968,0.00262928888977767
185,0.999085049804956,0.977397200311224,0.912859614938691,0.126649106683984,0.00260309943034887
185.3125,0.999083509153516,0.977359557255061,0.912719417835798,0.126209133768039,0.00257717083528832
185.625,0.999081968504451,0.977321915648666,0.912579242264395,0.12577068929688,0.00255150050621407
185.9375,0.999080427857762,0.977284275491983,0.912439088221175,0.125333767960763,0.00252608587062578
186.25,0.99907888721345,0.977246636784958,0.912298955702832,0.124898364468391,0.00250092438164691
186.5625,0.999077346571513,0.977208999527534,0.91215884470606,0.124464473546847,0.0024760135177695
186.875,0.999075805931951,0.977171363719655,0.912018755227553,0.124032089941532,0.00245135078260149
187.1875,0.999074265294766,0.977133729361265,0.911878687264008,0.123601208416102,0.00242693370461654
187.5,0.999072724659956,0.977096096452309,0.91173864081212,0.123171823752404,0.00240275983690632
187.8125,0.999071184027522,0.97705846499273,0.911598615868584,0.122743930750412,0.00237882675693536
188.125,0.999069643397463,0.977020834982473,0.911458612430098,0.122317524228165,0.00235513206629824
188.4375,0.999068102769781,0.976983206421483,0.91131863049336,0.121892599021704,0.00233167339047925
188.75,0.999066562144474,0.976945579309702,0.911178670055065,0.121469149985009,0.00230844837861442
189.0625,0.999065021521543,0.976907953647076,0.911038731111914,0.121047171989936,0.00228545470325594
189.375,0.999063480900988,0.976870329433549,0.910898813660605,0.120626659926158,0.00226269006013895
189.6875,0.999061940282808,0.976832706669064,0.910758917697837,0.120207608701101,0.00224015216795055
190,0.999060399667004,0.976795085353567,0.91061904322031,0.119790013239879,0.00221783876810128
190.3125,0.999058859053576,0.976757465487,0.910479190224724,0.11937386848524,0.00219574762449868
190.625,0.999057318442523,0.976719847069309,0.910339358707779,0.118959169397499,0.00217387652332328
190.9375,0.999055777833847,0.976682230100438,0.910199548666178,0.118545910954479,0.00215222327280671
191.25,0.999054237227546,0.97664461458033,0.910059760096622,0.118134088151448,0.00213078570301207
191.5625,0.999052696623621,0.976607000508931,0.909919992995814,0.117723696001062,0.00210956166561646
191.875,0.999051156022071,0.976569387886184,0.909780247360455,0.117314729533303,0.00208854903369572
192.1875,0.999049615422897,0.976531776712033,0.90964052318725,0.116907183795417,0.00206774570151123
192.5,0.999048074826099,0.976494166986422,0.909500820472903,0.116501053851858,0.00204714958429895
192.8125,0.999046534231676,0.976456558709296,0.909361139214117,0.116096334784224,0.00202675861806047
193.125,0.99904499363963,0.9764189518806,0.909221479407598,0.1156930216912,0.00200657075935616
193.4375,0.999043453049959,0.976381346500277,0.909081841050051,0.115291109688496,0.0019865839851004
193.75,0.999041912462663,0.976343742568271,0.908942224138181,0.114890593908794,0.00196679629235885
194.0625,0.999040371877743,0.976306140084527,0.908802628668697,0.11449146950168,0.00194720569814773
194.375,0.999038831295199,0.976268539048989,0.908663054638302,0.114093731633595,0.00192781023923508
194.6875,0.999037290715031,0.976230939461601,0.908523502043706,0.113697375487766,0.00190860797194405
195,0.999035750137238,0.976193341322307,0.908383970881617,0.113302396264159,0.00188959697195807
195.3125,0.999034209561821,0.976155744631052,0.908244461148742,0.11290878917941,0.00187077533412805
195.625,0.99903266898878,0.97611814938778,0.908104972841791,0.112516549466776,0.00185214117228147
195.9375,0.999031128418114,0.976080555592434,0.907965505957473,0.112125672376072,0.00183369261903331
196.25,0.999029587849824,0.976042963244961,0.907826060492498,0.111736153173614,0.00181542782559894
196.5625,0.99902804728391,0.976005372345302,0.907686636443576,0.111347987142164,0.00179734496160888
196.875,0.999026506720371,0.975967782893403,0.907547233807419,0.11096116958087,0.00177944221492532
197.1875,0.999024966159207,0.975930194889209,0.907407852580737,0.110575695805212,0.00176171779146053
197.5,0.99902342560042,0.975892608332663,0.907268492760242,0.110191561146944,0.00174416991499712
197.8125,0.999021885044008,0.975855023223709,0.907129154342648,0.109808760954035,0.00172679682700997
198.125,0.999020344489972,0.975817439562292,0.906989837324667,0.109427290590618,0.00170959678649005
198.4375,0.999018803938312,0.975779857348355,0.906850541703012,0.109047145436928,0.00169256806976993
198.75,0.999017263389027,0.975742276581845,0.906711267474398,0.10866832088925,0.00167570897035105
199.0625,0.999015722842117,0.975704697262703,0.906572014635538,0.108290812359863,0.00165901779873271
199.375,0.999014182297584,0.975667119390876,0.906432783183148,0.107914615276982,0.00164249288224275
199.6875,0.999012641755425,0.975629542966306,0.906293573113943,0.107539725084705,0.00162613256486993
200,0.999011101215643,0.975591967988939,0.90615438442464,0.107166137242956,0.00160993520709799
200.3125,0.999009560678236,0.975554394458718,0.906015217111954,0.106793847227434,0.00159389918574134
200.625,0.999008020143205,0.975516822375588,0.905876071172603,0.10642285052955,0.00157802289378238
200.9375,0.999006479610549,0.975479251739493,0.905736946603305,0.106053142656383,0.00156230474021048
201.25,0.999004939080269,0.975441682550378,0.905597843400776,0.105684719130617,0.00154674314986252
201.5625,0.999003398552365,0.975404114808186,0.905458761561736,0.105317575490491,0.00153133656326506
201.875,0.999001858026836,0.975366548512862,0.905319701082903,0.104951707289743,0.00151608343647805
202.1875,0.999000317503683,0.975328983664351,0.905180661960998,0.104587110097558,0.00150098224094009
202.5,0.998998776982905,0.975291420262595,0.90504164419274,0.104223779498515,0.00148603146331528
202.8125,0.998997236464503,0.975253858307541,0.904902647774849,0.103861711092528,0.00147122960534155
203.125,0.998995695948476,0.975216297799131,0.904763672704047,0.103500900494799,0.00145657518368049
203.4375,0.998994155434825,0.975178738737311,0.904624718977055,0.103141343335764,0.00144206672976875
203.75,0.99899261492355,0.975141181122024,0.904485786590595,0.102783035261037,0.00142770278967083
204.0625,0.99899107441465,0.975103624953215,0.90434687554139,0.102425971931358,0.00141348192393339
204.375,0.998989533908125,0.975066070230829,0.904207985826163,0.102070149022543,0.00139940270744101
204.6875,0.998987993403977,0.975028516954808,0.904069117441637,0.101715562225429,0.00138546372927336
205,0.998986452902204,0.974990965125099,0.903930270384536,0.101362207245824,0.00137166359256379
205.3125,0.998984912402806,0.974953414741645,0.903791444651585,0.101010079804453,0.0013580009143594
205.625,0.998983371905784,0.974915865804389,0.903652640239509,0.100659175636907,0.0013444743254824
205.9375,0.998981831411137,0.974878318313278,0.903513857145032,0.100309490493592,0.00133108247039293
206.25,0.998980290918866,0.974840772268254,0.903375095364883,0.099961020139675,0.00131782400705317
206.5625,0.998978750428971,0.974803227669263,0.903236354895786,0.0996137603550371,0.00130469760679294
206.875,0.998977209941451,0.974765684516249,0.903097635734469,0.0992677069342183,0.00129170195417645
207.1875,0.998975669456306,0.974728142809155,0.90295893787766,0.0989228556863687,0.00127883574687054
207.5,0.998974128973537,0.974690602547926,0.902820261322087,0.0985792024351972,0.00126609769551415
207.8125,0.998972588493144,0.974653063732507,0.902681606064477,0.0982367430189208,0.00125348652358912
208.125,0.998971048015126,0.974615526362842,0.902542972101561,0.0978954732902143,0.00124100096729224
208.4375,0.998969507539484,0.974577990438875,0.902404359430067,0.0975553891161604,0.00122863977540863
208.75,0.998967967066217,0.97454045596055,0.902265768046727,0.0972164863781989,0.00121640170918632
209.0625,0.998966426595326,0.974502922927812,0.902127197948269,0.0968787609720778,0.00120428554221216
209.375,0.99896488612681,0.974465391340606,0.901988649131426,0.0965422088078027,0.00119229006028887
209.6875,0.99896334566067,0.974427861198874,0.901850121592929,0.0962068258095877,0.00118041406131337
210,0.998961805196905,0.974390332502562,0.90171161532951,0.0958726079158061,0.00116865635515634
210.3125,0.998960264735515,0.974352805251615,0.901573130337902,0.0955395510789411,0.00115701576354293
210.625,0.998958724276502,0.974315279445976,0.901434666614837,0.0952076512655366,0.00114549111993469
210.9375,0.998957183819863,0.97427775508559,0.90129622415705,0.0948769044561487,0.00113408126941267
211.25,0.9989556433656,0.974240232170401,0.901157802961274,0.0945473066452968,0.00112278506856167
211.5625,0.998954102913713,0.974202710700353,0.901019403024244,0.0942188538414151,0.00111160138535566
211.875,0.998952562464201,0.974165190675391,0.900881024342695,0.0938915420668044,0.00110052909904435
212.1875,0.998951022017065,0.974127672095459,0.900742666913363,0.0935653673575839,0.00108956710004086
212.5,0.998949481572303,0.974090154960502,0.900604330732983,0.0932403257636429,0.00107871428981053
212.8125,0.998947941129918,0.974052639270464,0.900466015798292,0.0929164133485934,0.00106796958076083
213.125,0.998946400689908,0.974015125025288,0.900327722106028,0.0925936261897221,0.00105733189613239
213.4375,0.998944860252273,0.973977612224921,0.900189449652928,0.092271960377943,0.00104680016989105
213.75,0.998943319817014,0.973940100869305,0.90005119843573,0.0919514120177502,0.00103637334662108
214.0625,0.99894177938413,0.973902590958385,0.899912968451172,0.0916319772271706,0.00102605038141937
214.375,0.998940238953622,0.973865082492106,0.899774759695994,0.0913136521377168,0.00101583023979075
214.6875,0.998938698525489,0.973827575470412,0.899636572166936,0.0909964328943403,0.00100571189754431
215,0.998937158099732,0.973790069893247,0.899498405860736,0.0906803156553849,0.000995694340690741
215.3125,0.99893561767635,0.973752565760556,0.899360260774137,0.0903652965925403,0.000985776565340765
215.625,0.998934077255343,0.973715063072283,0.899222136903879,0.0900513718907953,0.000975957577604491
215.9375,0.998932536836712,0.973677561828373,0.899084034246703,0.089738537748392,0.000966236393491831
216.25,0.998930996420457,0.973640062028769,0.898945952799352,0.0894267903767797,0.000956612038813894
216.5625,0.998929456006576,0.973602563673416,0.898807892558569,0.0891161260005688,0.000947083549085353
216.875,0.998927915595071,0.973565066762259,0.898669853521096,0.0888065408574851,0.000937649969427794
217.1875,0.998926375185942,0.973527571295242,0.898531835683676,0.0884980311983247,0.000928310354474027
217.5,0.998924834779188,0.97349007727231,0.898393839043055,0.0881905932869081,0.000919063768273344
217.8125,0.998923294374809,0.973452584693406,0.898255863595977,0.0878842234000351,0.000909909284197725
218.125,0.998921753972806,0.973415093558475,0.898117909339187,0.0875789178274396,0.000900845984848981
218.4375,0.998920213573178,0.973377603867461,0.897979976269429,0.087274672871745,0.000891872961966817
218.75,0.998918673175926,0.97334011562031,0.897842064383452,0.086971484848419,0.00088298931633781
219.0625,0.998917132781049,0.973302628816964,0.897704173678,0.0866693500857295,0.0008741941577053
219.375,0.998915592388547,0.97326514345737,0.897566304149822,0.0863682649246994,0.000865486604680175
219.6875,0.998914051998421,0.97322765954147,0.897428455795664,0.086068225719063,0.000856865784652538
220,0.99891251161067,0.97319017706921,0.897290628612275,0.0857692288352216,0.000848330833704269
220.3125,0.998910971225294,0.973152696040534,0.897152822596404,0.0854712706521992,0.000839880896522443
220.625,0.998909430842294,0.973115216455385,0.897015037744799,0.085174347561599,0.000831515126313619
220.9375,0.998907890461669,0.97307773831371,0.89687727405421,0.0848784559675597,0.000823232684718978
221.25,0.99890635008342,0.973040261615452,0.896739531521387,0.0845835922867118,0.000815032741730314
221.5625,0.998904809707546,0.973002786360555,0.896601810143081,0.0842897529481342,0.000806914475606848
221.875,0.998903269334047,0.972965312548964,0.896464109916044,0.0839969343933109,0.000798877072792888
222.1875,0.998901728962923,0.972927840180623,0.896326430837025,0.0837051330760883,0.000790919727836292
222.5,0.998900188594175,0.972890369255477,0.896188772902778,0.0834143454626318,0.000783041643307759
222.8125,0.998898648227803,0.97285289977347,0.896051136110055,0.0831245680313831,0.000775242029720908
223.125,0.998897107863805,0.972815431734547,0.89591352045561,0.0828357972730178,0.000767520105453168
223.4375,0.998895567502183,0.972777965138651,0.895775925936195,0.0825480296904026,0.000759875096667447
223.75,0.998894027142937,0.972740499985728,0.895638352548565,0.0822612617985532,0.00075230623723458
224.0625,0.998892486786065,0.972703036275722,0.895500800289474,0.0819754901245917,0.00074481276865656
224.375,0.998890946431569,0.972665574008577,0.895363269155678,0.081690711207705,0.000737393939990522
224.6875,0.998889406079449,0.972628113184238,0.895225759143932,0.0814069215991029,0.000730049007773486
225,0.998887865729703,0.972590653802649,0.895088270250992,0.0811241178619757,0.00072277723594786
225.3125,0.998886325382333,0.972553195863754,0.894950802473615,0.0808422965714533,0.000715577895787672
225.625,0.998884785037338,0.972515739367498,0.894813355808558,0.0805614543145634,0.000708450265825542
225.9375,0.998883244694719,0.972478284313826,0.894675930252578,0.0802815876901902,0.000701393631780385
226.25,0.998881704354475,0.972440830702682,0.894538525802434,0.080002693309033,0.000694407286485829
226.5625,0.998880164016606,0.972403378534009,0.894401142454884,0.0797247677935658,0.000687490529819345
226.875,0.998878623681112,0.972365927807754,0.894263780206686,0.0794478077779955,0.000680642668632092
227.1875,0.998877083347994,0.97232847852386,0.894126439054601,0.0791718099082219,0.000673863016679447
227.5,0.998875543017251,0.972291030682272,0.893989118995389,0.0788967708417967,0.000667150894552242
227.8125,0.998874002688883,0.972253584282933,0.893851820025811,0.0786226872478831,0.000660505629608671
228.125,0.998872462362891,0.972216139325789,0.893714542142626,0.0783495558072154,0.000653926555906887
228.4375,0.998870922039274,0.972178695810784,0.893577285342598,0.078077373212059,0.000647413014138267
228.75,0.998869381718032,0.972141253737863,0.893440049622487,0.0778061361661702,0.000640964351561337
229.0625,0.998867841399166,0.97210381310697,0.893302834979056,0.0775358413847562,0.000634579921936359
229.375,0.998866301082674,0.972066373918048,0.893165641409069,0.0772664855944354,0.000628259085460575
229.6875,0.998864760768558,0.972028936171044,0.89302846890929,0.0769980655331979,0.000622001208704083
230,0.998863220456817,0.971991499865901,0.892891317476481,0.0767305779503657,0.000615805664546365
230.3125,0.998861680147452,0.971954065002564,0.892754187107407,0.0764640196065537,0.000609671832113435
230.625,0.998860139840462,0.971916631580977,0.892617077798834,0.0761983872736301,0.000603599096715627
230.9375,0.998858599535847,0.971879199601085,0.892479989547528,0.0759336777346775,0.000597586849785992
231.25,0.998857059233607,0.971841769062832,0.892342922350253,0.075669887783954,0.000591634488819306
231.5625,0.998855518933742,0.971804339966163,0.892205876203777,0.0754070142268543,0.000585741417311702
231.875,0.998853978636253,0.971766912311022,0.892068851104868,0.0751450538798708,0.000579907044700883
232.1875,0.998852438341139,0.971729486097353,0.89193184705029,0.0748840035705555,0.000574130786306944
232.5,0.9988508980484,0.971692061325102,0.891794864036815,0.0746238601374813,0.000568412063273782
232.8125,0.998849357758036,0.971654637994212,0.891657902061209,0.0743646204302035,0.000562750302511082
233.125,0.998847817470048,0.971617216104628,0.891520961120241,0.0741062813092222,0.000557144936636888
233.4375,0.998846277184435,0.971579795656295,0.891384041210682,0.0738488396459438,0.000551595403920746
233.75,0.998844736901197,0.971542376649158,0.891247142329301,0.0735922923226434,0.000546101148227408
234.0625,0.998843196620334,0.971504959083159,0.891110264472869,0.0733366362324268,0.000540661618961101
234.375,0.998841656341847,0.971467542958245,0.890973407638156,0.073081868279193,0.000535276271010353
234.6875,0.998840116065735,0.971430128274359,0.890836571821935,0.0728279853775968,0.000529944564693362
235,0.998838575791997,0.971392715031446,0.890699757020977,0.0725749844530114,0.000524665965703913
235.3125,0.998837035520635,0.971355303229451,0.890562963232054,0.0723228624414908,0.000519439945057839
235.625,0.998835495251649,0.971317892868318,0.89042619045194,0.0720716162897335,0.000514265979040001
235.9375,0.998833954985037,0.971280483947992,0.890289438677408,0.0718212429550445,0.000509143549151813
236.25,0.998832414720801,0.971243076468417,0.890152707905232,0.0715717394052993,0.000504072142059277
236.5625,0.99883087445894,0.971205670429537,0.890015998132185,0.0713231026189067,0.000499051249541542
236.875,0.998829334199454,0.971168265831297,0.889879309355045,0.0710753295847726,0.000494080368439974
237.1875,0.998827793942343,0.971130862673642,0.889742641570586,0.0708284173022629,0.000489159000607732
237.5,0.998826253687607,0.971093460956517,0.889605994775583,0.0705823627811679,0.000484286652859847
237.8125,0.998824713435247,0.971056060679864,0.889469368966814,0.0703371630416657,0.000479462836923801
238.125,0.998823173185261,0.97101866184363,0.889332764141055,0.0700928151142859,0.00047468706939059
238.4375,0.998821632937651,0.970981264447759,0.889196180295083,0.0698493160398743,0.000469958871666288
238.75,0.998820092692416,0.970943868492195,0.889059617425677,0.0696066628695562,0.00046527776992408
239.0625,0.998818552449557,0.970906473976883,0.888923075529614,0.0693648526647016,0.00046064329505678
239.375,0.998817012209072,0.970869080901767,0.888786554603675,0.0691238824968889,0.000456054982629819
239.6875,0.998815471970962,0.970831689266792,0.888650054644638,0.0688837494478697,0.000451512372834707
240,0.998813931735228,0.970794299071903,0.888513575649283,0.0686444506095335,0.000447015010442949
240.3125,0.998812391501869,0.970756910317043,0.88837711761439,0.0684059830838725,0.000442562444760427
240.625,0.998810851270885,0.970719523002157,0.888240680536741,0.0681683439829463,0.000438154229582238
240.9375,0.998809311042276,0.970682137127191,0.888104264413117,0.0679315304288473,0.000433789923147973
241.25,0.998807770816042,0.970644752692088,0.887967869240299,0.0676955395536652,0.000429469088097449
241.5625,0.998806230592183,0.970607369696794,0.887831495015071,0.0674603684994532,0.000425191291426882
241.875,0.9988046903707,0.970569988141252,0.887695141734214,0.0672260144181925,0.000420956104445491
242.1875,0.998803150151591,0.970532608025407,0.887558809394513,0.0669924744717582,0.000416763102732541
242.5,0.998801609934858,0.970495229349204,0.88742249799275,0.0667597458318852,0.000412611866094807
242.8125,0.9988000697205,0.970457852112587,0.887286207525712,0.0665278256801333,0.000408501978524467
243.125,0.998798529508516,0.970420476315501,0.887149937990181,0.0662967112078537,0.000404433028157414
243.4375,0.998796989298908,0.97038310195789,0.887013689382944,0.0660663996161545,0.000400404607231979
243.75,0.998795449091675,0.9703457290397,0.886877461700787,0.0658368881158671,0.00039641631204807
244.0625,0.998793908886818,0.970308357560874,0.886741254940496,0.0656081739275124,0.000392467742926716
244.375,0.998792368684335,0.970270987521357,0.886605069098857,0.0653802542812671,0.000388558504170012
244.6875,0.998790828484227,0.970233618921093,0.886468904172658,0.0651531264169299,0.000384688204021467
245,0.998789288286494,0.970196251760028,0.886332760158687,0.0649267875838886,0.000380856454626744
245.3125,0.998787748091137,0.970158886038106,0.886196637053732,0.0647012350410863,0.000377062871994793
245.625,0.998786207898154,0.970121521755271,0.886060534854581,0.0644764660569885,0.000373307075959369
245.9375,0.998784667707547,0.970084158911468,0.885924453558025,0.0642524779095498,0.000369588690140933
246.25,0.998783127519315,0.970046797506641,0.885788393160853,0.0640292678861811,0.000365907341908938
246.5625,0.998781587333458,0.970009437540736,0.885652353659855,0.063806833283717,0.000362262662344482
246.875,0.998780047149975,0.969972079013697,0.885516335051822,0.0635851714083822,0.000358654286203342
247.1875,0.998778506968868,0.969934721925467,0.885380337333545,0.06336427957576,0.000355081851879368
247.5,0.998776966790137,0.969897366275993,0.885244360501816,0.0631441551107588,0.000351545001368246
247.8125,0.998775426613779,0.969860012065217,0.885108404553427,0.0629247953475804,0.000348043380231625
248.125,0.998773886439797,0.969822659293087,0.884972469485171,0.0627061976296874,0.000344576637561591
248.4375,0.998772346268191,0.969785307959544,0.884836555293841,0.062488359309771,0.00034114442594551
248.75,0.998770806098959,0.969747958064535,0.884700661976231,0.0622712777497192,0.000337746401431202
249.0625,0.998769265932102,0.969710609608003,0.884564789529135,0.0620549503205845,0.000334382223492485
249.375,0.99876772576762,0.969673262589895,0.884428937949348,0.0618393744025523,0.000331051554995039
249.6875,0.998766185605513,0.969635917010153,0.884293107233665,0.0616245473849091,0.000327754062162627
250,0.998764645445782,0.969598572868722,0.884157297378881,0.0614104666660109,0.000324489414543644
250.3125,0.998763105288425,0.969561230165548,0.884021508381793,0.0611971296532517,0.000321257284978002
250.625,0.998761565133443,0.969523888900575,0.883885740239198,0.0609845337630322,0.000318057349564344
250.9375,0.998760024980837,0.969486549073747,0.883749992947893,0.0607726764207281,0.000314889287627586
251.25,0.998758484830605,0.969449210685009,0.883614266504675,0.0605615550606595,0.00031175278168678
251.5625,0.998756944682748,0.969411873734306,0.883478560906342,0.0603511671260594,0.000308647517423296
251.875,0.998755404537267,0.969374538221583,0.883342876149693,0.0601415100690429,0.00030557318364933
252.1875,0.99875386439416,0.969337204146783,0.883207212231528,0.0599325813505765,0.000302529472276713
252.5,0.998752324253428,0.969299871509851,0.883071569148645,0.059724378440447,0.000299516078286038
252.8125,0.998750784115072,0.969262540310733,0.882935946897846,0.0595168988172309,0.000296532699696093
253.125,0.99874924397909,0.969225210549373,0.88280034547593,0.0593101399682645,0.000293579037533599
253.4375,0.998747703845483,0.969187882225715,0.882664764879699,0.0591040993896124,0.00029065479580325
253.75,0.998746163714252,0.969150555339704,0.882529205105954,0.0588987745860382,0.000287759681458048
254.0625,0.998744623585395,0.969113229891284,0.882393666151497,0.0586941630709735,0.000284893404369939
254.375,0.998743083458913,0.969075905880401,0.882258148013131,0.0584902623664884,0.000282055677300736
254.6875,0.998741543334806,0.969038583306999,0.88212265068766,0.058287070003261,0.000279246215873333
255,0.998740003213074,0.969001262171023,0.881987174171885,0.0580845835205477,0.000276464738543211
255.3125,0.998738463093718,0.968963942472416,0.881851718462613,0.0578828004661536,0.000273710966570218
255.625,0.998736922976736,0.968926624211125,0.881716283556646,0.0576817183964025,0.000270984623990642
255.9375,0.998735382862129,0.968889307387093,0.881580869450791,0.0574813348761074,0.00026828543758955
256.25,0.998733842749897,0.968851992000265,0.881445476141852,0.0572816474785409,0.000265613136873411
256.5625,0.99873230264004,0.968814678050586,0.881310103626636,0.0570826537854062,0.00026296745404299
256.875,0.998730762532558,0.968777365538,0.881174751901949,0.0568843513868074,0.000260348123966509
257.1875,0.99872922242745,0.968740054462453,0.881039420964599,0.0566867378812204,0.000257754884153078
257.5,0.998727682324718,0.968702744823888,0.880904110811392,0.056489810875464,0.00025518747472639
257.8125,0.998726142224361,0.968665436622251,0.880768821439136,0.0562935679846707,0.000252645638398679
258.125,0.998724602126379,0.968628129857486,0.880633552844641,0.056098006832258,0.000250129120444935
258.4375,0.998723062030771,0.968590824529537,0.880498305024714,0.0559031250498996,0.000247637668677379
258.75,0.998721521937539,0.96855352063835,0.880363077976166,0.0557089202774964,0.000245171033420187
259.0625,0.998719981846681,0.968516218183869,0.880227871695807,0.0555153901631483,0.000242728967484475
259.375,0.998718441758199,0.968478917166038,0.880092686180445,0.0553225323631258,0.00024031122614352
259.6875,0.998716901672091,0.968441617584804,0.879957521426895,0.055130344541841,0.000237917567108243
260,0.998715361588358,0.968404319440108,0.879822377431964,0.0549388243718201,0.000235547750502923
260.3125,0.998713821507,0.968367022731898,0.879687254192467,0.0547479695336745,0.00023320153884116
260.625,0.998712281428017,0.968329727460117,0.879552151705216,0.0545577777160734,0.000230878697002076
260.9375,0.998710741351409,0.968292433624711,0.879417069967022,0.0543682466157151,0.000228578992206754
261.25,0.998709201277176,0.968255141225623,0.8792820089747,0.0541793739372997,0.000226302193994907
261.5625,0.998707661205317,0.968217850262798,0.879146968725064,0.0539911573935009,0.000224048074201788
261.875,0.998706121135834,0.968180560736182,0.879011949214927,0.0538035947049387,0.000221816406935319
262.1875,0.998704581068725,0.968143272645718,0.878876950441105,0.0536166836001512,0.000219606968553458
262.5,0.998703041003992,0.968105985991352,0.878741972400413,0.0534304218155679,0.000217419537641788
262.8125,0.998701500941633,0.968068700773028,0.878607015089666,0.0532448070954813,0.000215253894991323
263.125,0.998699960881649,0.968031416990691,0.878472078505682,0.0530598371920206,0.000213109823576544
263.4375,0.99869842082404,0.967994134644286,0.878337162645276,0.0528755098651238,0.000210987108533654
263.75,0.998696880768806,0.967956853733757,0.878202267505267,0.0526918228825107,0.000208885537139037
264.0625,0.998695340715946,0.967919574259048,0.878067393082471,0.052508774019656,0.000206804898787947
264.375,0.998693800665462,0.967882296220106,0.877932539373707,0.0523263610597623,0.000204744984973402
264.6875,0.998692260617352,0.967845019616874,0.877797706375794,0.0521445817937333,0.000202705589265286
265,0.998690720571617,0.967807744449297,0.877662894085551,0.0519634340201469,0.000200686507289664
265.3125,0.998689180528257,0.96777047071732,0.877528102499798,0.0517829155452286,0.000198687536708301
265.625,0.998687640487272,0.967733198420887,0.877393331615355,0.0516030241828252,0.000196708477198386
265.9375,0.998686100448662,0.967695927559944,0.877258581429042,0.0514237577543778,0.000194749130432454
266.25,0.998684560412427,0.967658658134434,0.877123851937681,0.0512451140888959,0.000192809300058514
266.5625,0.998683020378566,0.967621390144303,0.876989143138094,0.0510670910229309,0.00019088879168037
266.875,0.99868148034708,0.967584123589496,0.876854455027102,0.0508896864005497,0.000188987412838144
267.1875,0.998679940317969,0.967546858469956,0.876719787601529,0.0507128980733092,0.000187104972988981
267.5,0.998678400291233,0.96750959478563,0.876585140858197,0.0505367239002296,0.000185241283487964
267.8125,0.998676860266872,0.967472332536461,0.87645051479393,0.0503611617477687,0.0001833961575692
268.125,0.998675320244885,0.967435071722394,0.876315909405552,0.0501862094897965,0.000181569410327111
268.4375,0.998673780225274,0.967397812343375,0.876181324689888,0.0500118650075686,0.000179760858697901
268.75,0.998672240208037,0.967360554399346,0.876046760643762,0.0498381261897013,0.000177970321441208
269.0625,0.998670700193175,0.967323297890255,0.875912217264001,0.0496649909321458,0.000176197619121948
269.375,0.998669160180687,0.967286042816044,0.87577769454743,0.0494924571381625,0.000174442574092326
269.6875,0.998667620170575,0.96724878917666,0.875643192490877,0.0493205227182957,0.000172705010474039
270,0.998666080162837,0.967211536972046,0.875508711091167,0.0491491855903487,0.000170984754140646
270.3125,0.998664540157474,0.967174286202148,0.875374250345129,0.0489784436793579,0.000169281632700123
270.625,0.998663000154486,0.96713703686691,0.87523981024959,0.0488082949175682,0.000167595475477584
270.9375,0.998661460153873,0.967099788966276,0.87510539080138,0.0486387372444078,0.000165926113498177
271.25,0.998659920155634,0.967062542500193,0.874970991997326,0.0484697686064632,0.000164273379470155
271.5625,0.998658380159771,0.967025297468604,0.874836613834259,0.0483013869574543,0.000162637107768102
271.875,0.998656840166282,0.966988053871453,0.874702256309009,0.0481335902582097,0.000161017134416345
272.1875,0.998655300175167,0.966950811708687,0.874567919418405,0.047966376476642,0.000159413297072517
272.5,0.998653760186428,0.96691357098025,0.874433603159279,0.0477997435877232,0.000157825435011287
